pruid,prname,prnameFR,date,reporting_week,reporting_year,update,totalcases,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,numtotal_last14,numdeaths_last14,ratetotal_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
48,Alberta,Alberta,2020-05-02,18,2020,1,5563,1335,122.45,104,20,2.29,29.39,0.44,3071,47,67.6,1.03,190.71,4.2,2.86,0.06
47,Saskatchewan,Saskatchewan,2020-05-02,18,2020,1,421,72,35.24,6,2,0.5,6.03,0.17,108,2,9.04,0.17,10.29,0.86,0.29,0.02
46,Manitoba,Manitoba,2020-05-02,18,2020,1,280,13,19.87,6,0,0.43,0.92,0,27,1,1.92,0.07,1.86,0.13,0,0
35,Ontario,Ontario,2020-05-02,18,2020,1,17119,3124,113.3,1166,359,7.72,20.68,2.38,7109,655,47.05,4.34,446.29,2.95,51.29,0.34
24,Quebec,Québec,2020-05-02,18,2020,1,27644,5365,317.91,2983,891,34.3,61.7,10.25,10382,1708,119.39,19.64,766.43,8.81,127.29,1.46
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-02,18,2020,1,259,2,49.24,3,0,0.57,0.38,0,3,0,0.57,0,0.29,0.05,0,0
13,New Brunswick,Nouveau-Brunswick,2020-05-02,18,2020,1,118,0,14.53,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Nova Scotia,Nouvelle-Écosse,2020-05-02,18,2020,1,961,112,94.24,34,14,3.33,10.98,1.37,310,26,30.4,2.55,15.98,1.57,2.04,0.2
11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-02,18,2020,1,27,0,15.82,0,0,0,0,0,1,0,0.59,0,0.06,0.04,0,0
60,Yukon,Yukon,2020-05-02,18,2020,1,11,0,25.12,0,0,0,0,0,1,0,2.28,0,0,0,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2020-05-02,18,2020,1,5,0,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Nunavut,Nunavut,2020-05-02,18,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,2020-05-02,18,2020,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2020-05-02,18,2020,,54592,10246,140.23,4416,1300,11.34,26.32,3.34,21565,2475,55.39,6.36,1463.71,3.76,185.71,0.48
59,British Columbia,Colombie-Britannique,2020-05-09,19,2020,1,2330,159,43.8,129,15,2.43,2.99,0.28,382,29,7.18,0.55,22.71,0.43,2.14,0.04
48,Alberta,Alberta,2020-05-09,19,2020,1,6087,524,133.98,117,13,2.58,11.53,0.29,1859,33,40.92,0.73,74.86,1.65,1.86,0.04
47,Saskatchewan,Saskatchewan,2020-05-09,19,2020,1,553,132,46.28,6,0,0.5,11.05,0,204,2,17.07,0.17,18.86,1.58,0,0
46,Manitoba,Manitoba,2020-05-09,19,2020,1,284,4,20.15,7,1,0.5,0.28,0.07,17,1,1.21,0.07,0.57,0.04,0.14,0.01
35,Ontario,Ontario,2020-05-09,19,2020,1,19944,2825,132,1585,419,10.49,18.7,2.77,5949,778,39.37,5.15,403.57,2.67,59.86,0.4
24,Quebec,Québec,2020-05-09,19,2020,1,32751,5107,376.64,3667,684,42.17,58.73,7.87,10472,1575,120.43,18.11,729.57,8.39,97.71,1.12
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-09,19,2020,1,260,1,49.43,3,0,0.57,0.19,0,3,0,0.57,0,0.14,0.03,0,0
13,New Brunswick,Nouveau-Brunswick,2020-05-09,19,2020,1,120,2,14.78,0,0,0,0.25,0,2,0,0.25,0,0.29,0.04,0,0
12,Nova Scotia,Nouvelle-Écosse,2020-05-09,19,2020,1,1009,49,98.95,45,11,4.41,4.81,1.08,161,25,15.79,2.45,6.94,0.68,1.59,0.16
11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-09,19,2020,1,27,0,15.82,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Yukon,Yukon,2020-05-09,19,2020,1,11,0,25.12,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2020-05-09,19,2020,1,5,0,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Nunavut,Nunavut,2020-05-09,19,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,2020-05-09,19,2020,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2020-05-09,19,2020,,63394,8803,162.84,5559,1143,14.28,22.61,2.94,19049,2443,48.93,6.28,1257.57,3.23,163.29,0.42
59,British Columbia,Colombie-Britannique,2020-05-16,20,2020,1,2428,98,45.64,141,12,2.65,1.84,0.23,257,27,4.83,0.51,14,0.26,1.71,0.03
48,Alberta,Alberta,2020-05-16,20,2020,1,6525,438,143.62,128,11,2.82,9.64,0.24,962,24,21.17,0.53,62.57,1.38,1.57,0.03
47,Saskatchewan,Saskatchewan,2020-05-16,20,2020,1,591,38,49.46,6,0,0.5,3.18,0,170,0,14.23,0,5.43,0.45,0,0
46,Manitoba,Manitoba,2020-05-16,20,2020,1,289,5,20.51,7,0,0.5,0.35,0,9,1,0.64,0.07,0.71,0.05,0,0
35,Ontario,Ontario,2020-05-16,20,2020,1,22313,2369,147.68,1842,257,12.19,15.68,1.7,5194,676,34.38,4.47,338.43,2.24,36.71,0.24
24,Quebec,Québec,2020-05-16,20,2020,1,37435,4684,430.5,4254,587,48.92,53.87,6.75,9791,1271,112.6,14.62,669.14,7.7,83.86,0.96
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-16,20,2020,1,260,0,49.43,3,0,0.57,0,0,1,0,0.19,0,0,0,0,0
13,New Brunswick,Nouveau-Brunswick,2020-05-16,20,2020,1,120,0,14.78,0,0,0,0,0,2,0,0.25,0,0,0,0,0
12,Nova Scotia,Nouvelle-Écosse,2020-05-16,20,2020,1,1036,27,101.6,53,8,5.2,2.65,0.78,76,19,7.45,1.86,3.84,0.38,1.12,0.11
11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-16,20,2020,1,27,0,15.82,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Yukon,Yukon,2020-05-16,20,2020,1,11,0,25.12,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2020-05-16,20,2020,1,5,0,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Nunavut,Nunavut,2020-05-16,20,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,2020-05-16,20,2020,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2020-05-16,20,2020,,71053,7659,182.52,6434,875,16.53,19.67,2.25,16462,2018,42.29,5.18,1094.14,2.81,125,0.32
59,British Columbia,Colombie-Britannique,2020-05-23,21,2020,1,2517,89,47.32,157,16,2.95,1.67,0.3,187,28,3.52,0.53,12.71,0.24,2.29,0.04
48,Alberta,Alberta,2020-05-23,21,2020,1,6768,243,148.97,139,11,3.06,5.35,0.24,681,22,14.99,0.48,34.71,0.76,1.57,0.03
47,Saskatchewan,Saskatchewan,2020-05-23,21,2020,1,630,39,52.73,7,1,0.59,3.26,0.08,77,1,6.44,0.08,5.57,0.47,0.14,0.01
46,Manitoba,Manitoba,2020-05-23,21,2020,1,292,3,20.72,7,0,0.5,0.21,0,8,0,0.57,0,0.43,0.03,0,0
35,Ontario,Ontario,2020-05-23,21,2020,1,25040,2727,165.72,2028,186,13.42,18.05,1.23,5096,443,33.73,2.93,389.57,2.58,26.57,0.18
24,Quebec,Québec,2020-05-23,21,2020,1,41559,4124,477.93,4712,458,54.19,47.43,5.27,8808,1045,101.29,12.02,589.14,6.78,65.43,0.75
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-23,21,2020,1,260,0,49.43,3,0,0.57,0,0,0,0,0,0,0,0,0,0
13,New Brunswick,Nouveau-Brunswick,2020-05-23,21,2020,1,121,1,14.9,0,0,0,0.12,0,1,0,0.12,0,0.14,0.02,0,0
12,Nova Scotia,Nouvelle-Écosse,2020-05-23,21,2020,1,1049,13,102.87,57,4,5.59,1.27,0.39,40,12,3.92,1.18,1.8,0.18,0.59,0.06
11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-23,21,2020,1,27,0,15.82,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Yukon,Yukon,2020-05-23,21,2020,1,11,0,25.12,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2020-05-23,21,2020,1,5,0,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Nunavut,Nunavut,2020-05-23,21,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,2020-05-23,21,2020,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2020-05-23,21,2020,,78292,7239,201.11,7110,676,18.26,18.59,1.74,14898,1551,38.27,3.98,1034.14,2.66,96.57,0.25
59,British Columbia,Colombie-Britannique,2020-05-30,22,2020,1,2573,56,48.37,164,7,3.08,1.05,0.13,145,23,2.73,0.43,8,0.15,1,0.02
48,Alberta,Alberta,2020-05-30,22,2020,1,6934,166,152.63,144,5,3.17,3.65,0.11,409,16,9,0.35,23.71,0.52,0.71,0.02
47,Saskatchewan,Saskatchewan,2020-05-30,22,2020,1,645,15,53.98,10,3,0.84,1.26,0.25,54,4,4.52,0.33,2.14,0.18,0.43,0.04
46,Manitoba,Manitoba,2020-05-30,22,2020,1,294,2,20.86,7,0,0.5,0.14,0,5,0,0.35,0,0.29,0.02,0,0
35,Ontario,Ontario,2020-05-30,22,2020,1,27533,2493,182.22,2227,199,14.74,16.5,1.32,5220,385,34.55,2.55,356.14,2.36,28.43,0.19
24,Quebec,Québec,2020-05-30,22,2020,1,44400,2841,510.6,5138,426,59.09,32.67,4.9,6965,884,80.1,10.17,405.86,4.67,60.86,0.7
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-05-30,22,2020,1,261,1,49.62,3,0,0.57,0.19,0,1,0,0.19,0,0.14,0.03,0,0
13,New Brunswick,Nouveau-Brunswick,2020-05-30,22,2020,1,129,8,15.89,0,0,0,0.99,0,9,0,1.11,0,1.14,0.14,0,0
12,Nova Scotia,Nouvelle-Écosse,2020-05-30,22,2020,1,1055,7,103.46,59,2,5.79,0.69,0.2,20,6,1.96,0.59,0.94,0.09,0.33,0.03
11,Prince Edward Island,Île-du-Prince-Édouard,2020-05-30,22,2020,1,27,0,15.82,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Yukon,Yukon,2020-05-30,22,2020,1,11,0,25.12,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2020-05-30,22,2020,1,5,0,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Nunavut,Nunavut,2020-05-30,22,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,2020-05-30,22,2020,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2020-05-30,22,2020,,83880,5589,215.46,7752,642,19.91,14.36,1.65,12828,1318,32.95,3.39,798.43,2.05,91.71,0.24
59,British Columbia,Colombie-Britannique,2020-06-06,23,2020,1,2632,59,49.48,167,3,3.14,1.11,0.06,115,10,2.16,0.19,8.43,0.16,0.43,0.01
48,Alberta,Alberta,2020-06-06,23,2020,1,7105,171,156.39,150,6,3.3,3.76,0.13,337,11,7.42,0.24,24.43,0.54,0.86,0.02
47,Saskatchewan,Saskatchewan,2020-06-06,23,2020,1,650,5,54.4,11,1,0.92,0.42,0.08,20,4,1.67,0.33,0.71,0.06,0.14,0.01
46,Manitoba,Manitoba,2020-06-06,23,2020,1,300,6,21.29,7,0,0.5,0.43,0,8,0,0.57,0,0.86,0.06,0,0
35,Ontario,Ontario,2020-06-06,23,2020,1,30202,2669,199.89,2384,157,15.78,17.66,1.04,5162,356,34.16,2.36,381.29,2.52,22.43,0.15
24,Quebec,Québec,2020-06-06,23,2020,1,46048,1648,529.55,5351,213,61.54,18.95,2.45,4489,639,51.62,7.35,235.43,2.71,30.43,0.35
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-06-06,23,2020,1,261,0,49.62,3,0,0.57,0,0,1,0,0.19,0,0,0,0,0
13,New Brunswick,Nouveau-Brunswick,2020-06-06,23,2020,1,136,7,16.75,1,1,0.12,0.86,0.12,15,1,1.85,0.12,1,0.12,0.14,0.02
12,Nova Scotia,Nouvelle-Écosse,2020-06-06,23,2020,1,1058,3,103.75,61,1,5.98,0.29,0.1,10,3,0.98,0.29,0.45,0.04,0.18,0.02
11,Prince Edward Island,Île-du-Prince-Édouard,2020-06-06,23,2020,1,27,0,15.82,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Yukon,Yukon,2020-06-06,23,2020,1,11,0,25.12,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2020-06-06,23,2020,1,5,0,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Nunavut,Nunavut,2020-06-06,23,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,2020-06-06,23,2020,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2020-06-06,23,2020,,88448,4568,227.2,8135,382,20.9,11.73,0.98,10157,1024,26.09,2.63,652.57,1.68,54.57,0.14
59,British Columbia,Colombie-Britannique,2020-06-13,24,2020,1,2709,77,50.93,168,1,3.16,1.45,0.02,136,4,2.56,0.08,11,0.21,0.14,0
48,Alberta,Alberta,2020-06-13,24,2020,1,7353,248,161.85,151,1,3.32,5.46,0.02,419,7,9.22,0.15,35.43,0.78,0.14,0
47,Saskatchewan,Saskatchewan,2020-06-13,24,2020,1,664,14,55.57,13,2,1.09,1.17,0.17,19,3,1.59,0.25,2,0.17,0.29,0.02
46,Manitoba,Manitoba,2020-06-13,24,2020,1,303,3,21.5,7,0,0.5,0.21,0,9,0,0.64,0,0.43,0.03,0,0
35,Ontario,Ontario,2020-06-13,24,2020,1,31992,1790,211.74,2479,95,16.41,11.85,0.63,4459,252,29.51,1.67,255.71,1.69,13.57,0.09
24,Quebec,Québec,2020-06-13,24,2020,1,47047,999,541.04,5485,134,63.08,11.49,1.54,2647,347,30.44,3.99,142.71,1.64,19.14,0.22
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-06-13,24,2020,1,261,0,49.62,3,0,0.57,0,0,0,0,0,0,0,0,0,0
13,New Brunswick,Nouveau-Brunswick,2020-06-13,24,2020,1,157,21,19.33,2,1,0.25,2.59,0.12,28,2,3.45,0.25,3,0.37,0.14,0.02
12,Nova Scotia,Nouvelle-Écosse,2020-06-13,24,2020,1,1060,2,103.95,62,1,6.08,0.2,0.1,5,2,0.49,0.2,0.29,0.03,0.14,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,2020-06-13,24,2020,1,27,0,15.82,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Yukon,Yukon,2020-06-13,24,2020,1,11,0,25.12,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2020-06-13,24,2020,1,5,0,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Nunavut,Nunavut,2020-06-13,24,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,2020-06-13,24,2020,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2020-06-13,24,2020,,91602,3154,235.3,8370,235,21.5,8.1,0.6,7722,617,19.84,1.58,450.57,1.16,33.57,0.09
59,British Columbia,Colombie-Britannique,2020-06-20,25,2020,1,2790,81,52.45,168,0,3.16,1.52,0,158,1,2.97,0.02,11.57,0.22,0,0
48,Alberta,Alberta,2020-06-20,25,2020,1,7656,303,168.52,152,1,3.35,6.67,0.02,551,2,12.13,0.04,43.29,0.95,0.14,0
47,Saskatchewan,Saskatchewan,2020-06-20,25,2020,1,726,62,60.76,13,0,1.09,5.19,0,76,2,6.36,0.17,8.86,0.74,0,0
46,Manitoba,Manitoba,2020-06-20,25,2020,1,313,10,22.21,7,0,0.5,0.71,0,13,0,0.92,0,1.43,0.1,0,0
35,Ontario,Ontario,2020-06-20,25,2020,1,33301,1309,220.4,2566,87,16.98,8.66,0.58,3099,182,20.51,1.2,187,1.24,12.43,0.08
24,Quebec,Québec,2020-06-20,25,2020,1,47725,678,548.84,5554,69,63.87,7.8,0.79,1677,203,19.29,2.33,96.86,1.11,9.86,0.11
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-06-20,25,2020,1,261,0,49.62,3,0,0.57,0,0,0,0,0,0,0,0,0,0
13,New Brunswick,Nouveau-Brunswick,2020-06-20,25,2020,1,164,7,20.2,2,0,0.25,0.86,0,28,1,3.45,0.12,1,0.12,0,0
12,Nova Scotia,Nouvelle-Écosse,2020-06-20,25,2020,1,1061,1,104.05,63,1,6.18,0.1,0.1,3,2,0.29,0.2,0.08,0.01,0.14,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,2020-06-20,25,2020,1,27,0,15.82,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Yukon,Yukon,2020-06-20,25,2020,1,11,0,25.12,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2020-06-20,25,2020,1,5,0,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Nunavut,Nunavut,2020-06-20,25,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,2020-06-20,25,2020,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2020-06-20,25,2020,,94053,2451,241.6,8528,158,21.91,6.3,0.41,5605,393,14.4,1.01,350.14,0.9,22.57,0.06
59,British Columbia,Colombie-Britannique,2020-06-27,26,2020,1,2878,88,54.1,174,6,3.27,1.65,0.11,169,6,3.18,0.11,12.57,0.24,0.86,0.02
48,Alberta,Alberta,2020-06-27,26,2020,1,7939,283,174.75,154,2,3.39,6.23,0.04,586,3,12.9,0.07,40.43,0.89,0.29,0.01
47,Saskatchewan,Saskatchewan,2020-06-27,26,2020,1,777,51,65.03,13,0,1.09,4.27,0,113,0,9.46,0,7.29,0.61,0,0
46,Manitoba,Manitoba,2020-06-27,26,2020,1,322,9,22.85,7,0,0.5,0.64,0,19,0,1.35,0,1.29,0.09,0,0
35,Ontario,Ontario,2020-06-27,26,2020,1,34476,1175,228.18,2618,52,17.33,7.78,0.34,2484,139,16.44,0.92,167.86,1.11,7.43,0.05
24,Quebec,Québec,2020-06-27,26,2020,1,48230,505,554.64,5614,60,64.56,5.81,0.69,1183,129,13.6,1.48,72.14,0.83,8.57,0.1
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-06-27,26,2020,1,261,0,49.62,3,0,0.57,0,0,0,0,0,0,0,0,0,0
13,New Brunswick,Nouveau-Brunswick,2020-06-27,26,2020,1,165,1,20.32,2,0,0.25,0.12,0,8,0,0.99,0,0.14,0.02,0,0
12,Nova Scotia,Nouvelle-Écosse,2020-06-27,26,2020,1,1061,0,104.05,63,0,6.18,0,0,1,1,0.1,0.1,0,0,0.04,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020-06-27,26,2020,1,27,0,15.82,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Yukon,Yukon,2020-06-27,26,2020,1,11,0,25.12,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2020-06-27,26,2020,1,5,0,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Nunavut,Nunavut,2020-06-27,26,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,2020-06-27,26,2020,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2020-06-27,26,2020,,96165,2112,247.02,8648,120,22.21,5.43,0.31,4563,278,11.72,0.71,301.71,0.78,17.14,0.04
59,British Columbia,Colombie-Britannique,2020-07-04,27,2020,1,2947,69,55.4,177,3,3.33,1.3,0.06,157,9,2.95,0.17,9.86,0.19,0.43,0.01
48,Alberta,Alberta,2020-07-04,27,2020,1,8281,342,182.28,156,2,3.43,7.53,0.04,625,4,13.76,0.09,48.86,1.08,0.29,0.01
47,Saskatchewan,Saskatchewan,2020-07-04,27,2020,1,796,19,66.62,14,1,1.17,1.59,0.08,70,1,5.86,0.08,2.71,0.23,0.14,0.01
46,Manitoba,Manitoba,2020-07-04,27,2020,1,325,3,23.06,7,0,0.5,0.21,0,12,0,0.85,0,0.43,0.03,0,0
35,Ontario,Ontario,2020-07-04,27,2020,1,35656,1180,235.99,2651,33,17.55,7.81,0.22,2355,85,15.59,0.56,168.57,1.12,4.71,0.03
24,Quebec,Québec,2020-07-04,27,2020,1,48734,504,560.44,5660,46,65.09,5.8,0.53,1009,106,11.6,1.22,72,0.83,6.57,0.08
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-07-04,27,2020,1,261,0,49.62,3,0,0.57,0,0,0,0,0,0,0,0,0,0
13,New Brunswick,Nouveau-Brunswick,2020-07-04,27,2020,1,165,0,20.32,2,0,0.25,0,0,1,0,0.12,0,0,0,0,0
12,Nova Scotia,Nouvelle-Écosse,2020-07-04,27,2020,1,1064,3,104.34,63,0,6.18,0.29,0,3,0,0.29,0,0.41,0.04,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020-07-04,27,2020,1,30,3,17.58,0,0,0,1.76,0,3,0,1.76,0,0.41,0.24,0,0
60,Yukon,Yukon,2020-07-04,27,2020,1,11,0,25.12,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2020-07-04,27,2020,1,5,0,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Nunavut,Nunavut,2020-07-04,27,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,2020-07-04,27,2020,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2020-07-04,27,2020,,98288,2123,252.47,8733,85,22.43,5.45,0.22,4235,205,10.88,0.53,303.29,0.78,12.14,0.03
59,British Columbia,Colombie-Britannique,2020-07-11,28,2020,1,3053,106,57.39,187,10,3.52,1.99,0.19,175,13,3.29,0.24,15.14,0.28,1.43,0.03
48,Alberta,Alberta,2020-07-11,28,2020,1,8691,410,191.3,162,6,3.57,9.02,0.13,752,8,16.55,0.18,58.57,1.29,0.86,0.02
47,Saskatchewan,Saskatchewan,2020-07-11,28,2020,1,815,19,68.21,15,1,1.26,1.59,0.08,38,2,3.18,0.17,2.71,0.23,0.14,0.01
46,Manitoba,Manitoba,2020-07-11,28,2020,1,325,0,23.06,7,0,0.5,0,0,3,0,0.21,0,0,0,0,0
35,Ontario,Ontario,2020-07-11,28,2020,1,36594,938,242.19,2680,29,17.74,6.21,0.19,2118,62,14.02,0.41,134,0.89,4.14,0.03
24,Quebec,Québec,2020-07-11,28,2020,1,49406,672,568.17,5689,29,65.42,7.73,0.33,1176,75,13.52,0.86,96,1.1,4.14,0.05
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-07-11,28,2020,1,262,1,49.81,3,0,0.57,0.19,0,1,0,0.19,0,0.14,0.03,0,0
13,New Brunswick,Nouveau-Brunswick,2020-07-11,28,2020,1,166,1,20.44,2,0,0.25,0.12,0,1,0,0.12,0,0.14,0.02,0,0
12,Nova Scotia,Nouvelle-Écosse,2020-07-11,28,2020,1,1066,2,104.54,63,0,6.18,0.2,0,5,0,0.49,0,0.27,0.03,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020-07-11,28,2020,1,34,4,19.92,0,0,0,2.34,0,7,0,4.1,0,0.63,0.37,0,0
60,Yukon,Yukon,2020-07-11,28,2020,1,11,0,25.12,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2020-07-11,28,2020,1,5,0,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Nunavut,Nunavut,2020-07-11,28,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,2020-07-11,28,2020,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2020-07-11,28,2020,,100441,2153,258,8808,75,22.63,5.53,0.19,4276,160,10.98,0.41,307.57,0.79,10.71,0.03
59,British Columbia,Colombie-Britannique,2020-07-18,29,2020,1,3198,145,60.12,189,2,3.55,2.73,0.04,251,12,4.72,0.23,20.71,0.39,0.29,0.01
48,Alberta,Alberta,2020-07-18,29,2020,1,9429,738,207.55,170,8,3.74,16.24,0.18,1148,14,25.27,0.31,105.43,2.32,1.14,0.03
47,Saskatchewan,Saskatchewan,2020-07-18,29,2020,1,941,126,78.76,15,0,1.26,10.55,0,145,1,12.14,0.08,18,1.51,0,0
46,Manitoba,Manitoba,2020-07-18,29,2020,1,337,12,23.91,7,0,0.5,0.85,0,12,0,0.85,0,1.71,0.12,0,0
35,Ontario,Ontario,2020-07-18,29,2020,1,37440,846,247.79,2711,31,17.94,5.6,0.21,1784,60,11.81,0.4,120.86,0.8,4.43,0.03
24,Quebec,Québec,2020-07-18,29,2020,1,50404,998,579.65,5705,16,65.61,11.48,0.18,1670,45,19.2,0.52,142.57,1.64,2.29,0.03
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-07-18,29,2020,1,262,0,49.81,3,0,0.57,0,0,1,0,0.19,0,0,0,0,0
13,New Brunswick,Nouveau-Brunswick,2020-07-18,29,2020,1,168,2,20.69,2,0,0.25,0.25,0,3,0,0.37,0,0.29,0.04,0,0
12,Nova Scotia,Nouvelle-Écosse,2020-07-18,29,2020,1,1067,1,104.64,63,0,6.18,0.1,0,3,0,0.29,0,0.14,0.01,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020-07-18,29,2020,1,36,2,21.09,0,0,0,1.17,0,6,0,3.52,0,0.24,0.14,0,0
60,Yukon,Yukon,2020-07-18,29,2020,1,13,2,29.69,0,0,0,4.57,0,2,0,4.57,0,0.29,0.65,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2020-07-18,29,2020,1,5,0,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Nunavut,Nunavut,2020-07-18,29,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Repatriated travellers,Voyageurs rapatriés,2020-07-18,29,2020,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2020-07-18,29,2020,,103313,2872,265.38,8865,57,22.77,7.38,0.15,5025,132,12.91,0.34,410.29,1.05,8.14,0.02
59,British Columbia,Colombie-Britannique,2020-07-25,30,2020,1,3419,221,64.28,191,2,3.59,4.15,0.04,366,4,6.88,0.08,31.57,0.59,0.29,0.01
48,Alberta,Alberta,2020-07-25,30,2020,1,10228,799,225.13,184,14,4.05,17.59,0.31,1537,22,33.83,0.48,114.14,2.51,2,0.04
47,Saskatchewan,Saskatchewan,2020-07-25,30,2020,1,1136,195,95.08,16,1,1.34,16.32,0.08,321,1,26.87,0.08,27.86,2.33,0.14,0.01
46,Manitoba,Manitoba,2020-07-25,30,2020,1,388,51,27.53,7,0,0.5,3.62,0,63,0,4.47,0,7.29,0.52,0,0
